id;date;timestamp;likes;reposts;views;comments;text;attachments;link
427;17-11-2019 06:43:34;1573962214;0;0;;0;Python Programming Assignment Urgent Help Online by Expert Programmers;[];https://vk.com/wall-113913953_<built-in function id>
426;16-11-2019 19:44:34;1573922674;0;0;;0;"Программирование C / C++ / Java / C# / Python / Delphi / Pascal / VBA;, 
Задачи, Курсовые, Лабораторные, Дипломные работы. 
Онлайн помощь на экзаменах , тестах. 
Создание и разработка веб-сайтов; 
Вёрстка веб-сайтов на технологиях; 
Работа с базами данных: MySQL, Microsoft Access; 
Работа со всеми пакетами Office (Word, Excel, PowerPoint, Access и т.д.);";[''];https://vk.com/wall-113913953_<built-in function id>
424;24-10-2019 22:05:40;1571943940;0;0;;0;"Новое интервью от АйТиБороды про наш любимый язык.
Приятного просмотра!";['Олимпиадки, асинхронность и удалённая работа / Всё о Python / Интервью с Python Developer'];https://vk.com/wall-113913953_<built-in function id>
420;05-10-2019 14:24:24;1570274664;0;0;;0;"Программирование на Python с Нуля до Гуру! 
Смотреть подробности — https://vdkurs.programsite.ru/python 
 
Почему именно Python? Это единственный язык программирования, который отлично подходит и для прикладного программирования, и для веб-программирования, и для написания скриптов, автоматизирующих различные процессы, и ещё много для чего. 
 
Так же он отлично подходит для первого языка программирования. И не случайно новое поколение детей учат уже не Turbo Pascal или Basic, а именно язык Python. 
 
И здесь возникает вопрос. Как его выучить с максимальной эффективностью? Чтобы материал был не устаревший, чтобы преподавал его практик, чтобы были упражнения и так далее. 
 
Оптимальным вариантом по изучению Python может стать новый курс Михаила Русакова «Программирование на Python с Нуля до Гуру» — https://vdkurs.programsite.ru/python";['Программирование на Python с Нуля до Гуру!'];https://vk.com/wall-113913953_<built-in function id>
414;30-09-2019 03:46:33;1569804393;0;0;;0;"В этом выпуске мы покажем свой шаблон Django проекта с готовой конфигурацией Nginx+Gunicorn+Django+Systemd. Шаблон позволяет стартовать новый проект максимально быстро и не тратить время на редактирование и копирование шаблонных конфигурационных файлов из других проектов.

Шаблон — https://github.com/alexey-goloburdin/django-clean-template";['Шаблон Django проекта и конфигурации для быстрого разворачивания на сервере'];https://vk.com/wall-113913953_<built-in function id>
410;16-09-2019 22:11:00;1568661060;0;0;;0;"Python - прекрасный язык программирования, с большим комьюнити по всему миру! 
Вступай в наш открытый чат в телеграмме: https://t.me/python_chat";[''];https://vk.com/wall-113913953_<built-in function id>
408;15-09-2019 04:03:11;1568509391;0;0;;0;"Уже в октябре 2019 выходит релиз Python 3.8, а значит самое время познакомиться с его новыми фичами! Заодно обсудим уход Гвидо ван Россума с поста Великодушного Пожизненного Диктатора Python, который произошёл в процессе обсуждения новой функциональности версии 3.8.

Полный официальный перечень обновлений — https://docs.python.org/3.8/whatsnew/3.8.html";['Python 3.8 — офигенный, а Гвидо больше не диктатор'];https://vk.com/wall-113913953_<built-in function id>
406;10-09-2019 14:33:29;1568115209;0;0;;0;"Всем привет, меня зовут Павел и уже более 7 лет я занимаюсь программированием. и IT-консалтингом. Предлагаю вам услуги программистов с ГАРАНТИЕЙ следующего характера: 
Можете обращаться сюда в лс либо вот ссылка на основную страницу vk.com/id522859719 . Здесь же найдете гарантии и отзывы о моих предыдущих работах. 
 
📌1. Написание программ любой сложности без предоплаты только на Pascal 
 
📌2. Качественная и быстрая помощь в написании программ, сайтов. Также лабораторные/контрольные/курсовые/дипломы, помощь на экзамене 
 
📌3. Online-помощь/Консультирование в рамках нашей задачи БЕСПЛАТНО! 
 
📌4. Ментор. Готов передать свой опыт тому, кто попросит и накормит печенькой. 
 
Помогаю с освоением навыков программирования на следующих языках: 
 
✔Компьютерная алгебра: Mathcad, Matlab, Maxima, Pcad, Wolfram 
 
С вас сформулированное задание, с меня порядочность и тактичность при выполнении его. К решению прилагается блок-схема, комментарии и отчёт. Постоянным клиентам отчёт к работе бесплатно.";[''];https://vk.com/wall-113913953_<built-in function id>
405;05-09-2019 22:45:04;1567712704;0;0;;0;"Любишь Python? 
Вступай в наш чат в телеграмме: https://t.me/python_chat";[''];https://vk.com/wall-113913953_<built-in function id>
403;26-08-2019 15:07:44;1566821264;0;0;;0;"Google Таблицы, они же Google Sheets — бесплатный мощный табличный процессор, не уступающий по функционалу Microsoft Excel, доступный на всех платформах из браузера или из родных Google приложений. В этом видео мы покажем, как можно читать и записывать данные в таблицы Google Sheets напрямую из Python проектов.

Консоль Google Developers Console — https://console.developers.google.com/project

Документация Google Sheets API v4 — https://developers.google.com/sheets/

Статья на русском про 4 версию API Google Sheets и её Python обёртку — https://habr.com/ru/post/305378/

Исходники из видео — https://github.com/alexey-goloburdin/youtube-google-sheets-python";['Работаем с Google Sheets API на Python'];https://vk.com/wall-113913953_<built-in function id>
401;31-07-2019 01:46:15;1564526775;0;0;;0;Сложные структуры данных часто возникают в проектах, реализующих сбор и обработку разносортных данных, как правило это многоуровневые вложенные массивы и словари. Работать с такими структурами непросто, но в Python есть отличные встроенные инструменты, позволяющие снизить сложность работы, улучшить читаемость и поддерживаемость кода, облегчить разработку в IDE, а также снизить объём используемой оперативной памяти. В видео мы поговорим о разных подходах и сравним их эффективность — List/Dict, dataclass, tuple, collections.namedtuple, typing.NamedTuple.;['Эффективно работаем со сложными структурами данных в Python 3.7+'];https://vk.com/wall-113913953_<built-in function id>
400;30-07-2019 11:01:44;1564473704;0;0;;0;"Master Python and Data Science in just 80 minutes 
In this tutorial, you will be learning python and data science from scratch. 
You will be master in operators, strings in python from scratch. 
 
https://www.youtube.com/playlist?list=PLDmvslp_VR0yN2jw6QO9FlVQAjlrDSHg8";[];https://vk.com/wall-113913953_<built-in function id>
399;29-07-2019 21:59:39;1564426779;0;0;;0;"Канал где Senior python developer рассказывает о том как правильно писать код, выкатывает различные статьи о том что сейчас актуально в мире IT
t.me/Channelpy";[];https://vk.com/wall-113913953_<built-in function id>
397;24-07-2019 08:22:00;1563945720;0;0;;0;"Complete Project in Natural Language Processing on Large Dataset | Python | 90 minutes 
Here, in this complete project of #NLP, you will learn the basic concepts of NLP on large datasets. 
Here, you will learn Python, basics of #Jupyter, #python, how to setup function for modules, GitHub setup, ingest .csv file into SQL and many more. Intermediate experience with python is best. 
Let's get started! 
 
https://youtu.be/8RXlh8hqCQc";['Natural Language Processing on Large Dataset | ML | Eduonix | Python'];https://vk.com/wall-113913953_<built-in function id>
395;22-07-2019 02:16:50;1563751010;0;0;;0;"Основы LaTeX для тех, кто ещё не пробовал.

Что такое LaTeX? Это потомок и наследник профессиональной издательской системы, разработанной в 1970х Дональдом Кнутом, автором фундаменального труда «Искусство программирования». К слову, «Искусство программирования» было признано одной из 12 лучших физико-математических монографий 20го века наряду с трудами по теории относительности Альберта Эйнштейна.

LaTeX позволяет из простых текстовых файлов с расширением .tex, содержащих несложную семантику наподобие Markdown или даже HTML (с оговорками, конечно), получать PDF с профессиональной типографикой уровня печатной книги из издательства. Круто? Не то слово! Посмотрим на LaTex подробнее.

LaTex для Windows и Linux — Tex Live, https://www.tug.org/texlive/
LaTex для MacOS — MacTeX, http://www.tug.org/mactex/ 

Кроссплатформенный редактор LaTex документов — TeXstudio, https://www.texstudio.org/
Онлайн редакторы LaTeX:
* https://www.overleaf.com/
* https://papeeria.com/
* https://www.authorea.com/

Курс по LaTex на Coursera от ВШЭ — https://www.coursera.org/learn/latex

Несколько книг по LaTeX на русском языке:
* «Набор и вёрстка в системе LaTex», С. М. Львовский — https://www.mccme.ru/free-books/llang/newllang.pdf — Львовский
* «Компьютерная типография LaTeX», Е. М. Балдин — http://mirror.macomnet.net/pub/CTAN/info/russian/Computer_Typesetting_Using_LaTeX/ctex.pdf
* «LaTeX по-русски», Котельников И.А. — http://www.tex.uniyar.ac.ru/doc/kotelnikovchebotaev2004b.pdf";['Основы LaTeX для тех, кто ещё не пробовал. Зачем он в 2019? Урок LaTeX'];https://vk.com/wall-113913953_<built-in function id>
392;14-07-2019 19:35:25;1563122125;1;0;;1;Здравствуйте! Уже есть 5-е издание Лутца на русском?;[];https://vk.com/wall-113913953_<built-in function id>
391;30-06-2019 14:34:41;1561894481;0;0;;0;"Настраиваем свой VPN сервер и настраиваем клиент на Mac OS, Windows, Android, iOS. Для чего может понадобиться VPN сервер?

Первый вариант — вы хотите безопасно пользоваться открытыми WiFi сетями в кафе, аэропортах и отелях для того, чтобы обезопасить себя от перехвата важных данных в вашем трафике.

Второй вариант — обход последствий работы Роскомнадзора в России касательно телеграма и в целом. Периодически без VPN не открываются даже сайты с документацией по популярным технологиям.

Третий вариант — получение доступа в локальную (например, офисную) сеть из Интернет. Этот вариант мы пока рассматривать не будем.

Установка:
wget https://git.io/vpn -O openvpn-install.sh
sudo bash ./openvpn-install.sh

iOS OpenVPN клиент — https://itunes.apple.com/us/app/openvpn-connect/id590379981?mt=8
Android OpenVPN клиент — https://play.google.com/store/apps/details?id=net.openvpn.openvpn&hl=en
Linux OpenVPN клиент — https://openvpn.net/vpn-server-resources/connecting-to-access-server-with-linux/
Mac OS неофициальный клиент (Tunnelblick) — https://tunnelblick.net/
Mac OS официальный клиент (но beta) — https://openvpn.net/downloads/openvpn-connect-v3-macos.dmg
Windows OpenVPN клиент — https://openvpn.net/downloads/openvpn-connect-v3-windows.msi

Официальный сайт OpenVPN — https://openvpn.net/";['Настраиваем VPN со своим сервером. Как настроить VPN? Свой VPN сервер на Debian'];https://vk.com/wall-113913953_<built-in function id>
385;12-06-2019 12:36:38;1560332198;0;0;;0;Поднимаем с нуля чистый Debian сервер на Яндекс.Облаке (не принципиально — аналогичная настройка будет на Selectel, OVH или любом другом сервисе). Устанавливаем и настраиваем Nginx, Gunicorn, Django приложение, PostgreSQL, Supervisor, а также всю необходимую обвязку для этого. Покажем, как настроить Debian сервер для Django (или любого другого Python WSGI приложения) и связать все компоненты воедино.;['Поднимаем Debian сервер для Python/Django — установка и настройка с нуля. Как настроить сервер?'];https://vk.com/wall-113913953_<built-in function id>
383;10-06-2019 16:11:35;1560172295;0;0;;0;Курс по терминальному мультиплексору tmux. Tmux работает строго в консоли, позволет разбивать окно терминала на несколько панелей, запускать несколько сессий, оставлять их работать в фоне и возвращаться к ним в любой момент. Просто незаменимый инструмент для тех, кто работает в консоли. В серии видео — о том, что такое tmux, основных сценариях его использования и конфигурировании для максимальной скорости и удобства работы с ним.;['Tmux — что это и зачем? Обзор и урок tmux', 'Запуск среды разработки в tmux', 'Настраиваем tmux по хардкору! Копирование из tmux, статус бар, цвета, hot keys', 'Почему надо знать Linux, vim, tmux? Твой Windows & IDE так не умеют', 'Tmux буферы, скролинг и копирование текста'];https://vk.com/wall-113913953_<built-in function id>
382;08-06-2019 14:34:57;1559993697;0;0;;0;Помогаю в написании курсовых, проектных, лабораторных, презентациях, C, Python, Pascal, Эксель. Быстро, качественно, цены ниже средних цен;[];https://vk.com/wall-113913953_<built-in function id>
380;16-05-2019 18:09:26;1558019366;0;0;;0;"Обмен опытом по ЯП pythоn
https://vk.me/join/AJQ1d1puBgo3sy9tAso7llLd";[];https://vk.com/wall-113913953_<built-in function id>
378;10-05-2019 12:24:14;1557480254;0;0;;0;Разработка ПО! Решение задач по программированию и курсовых работ, программы для дипломных работ на Java, Python!;[];https://vk.com/wall-113913953_<built-in function id>
376;04-05-2019 11:48:47;1556959727;0;0;;0;"Видео докладов с Python Meetup Chelyabinsk #5 
 
1. GIL: почему это боль и как с ним жить — Иван Меньших, RaRe Technologies 
2. Introducing dry-python — Артем Малышев 
3. Что внутри asyncio — Александр Меренков, Antida software 
4. Как прокачать линтер — Максим Мазаев, ЦИАН 
5. Один в поле не воин, или причем тут OSS — Егор Пирогов, 100 Макетов";['GIL: почему это боль и как с ним жить. Иван Меньших, RaRe Technologies', 'Introducing dry-python. Артем Малышев', 'Что внутри asyncio. Александр Меренков, Antida software', 'Как прокачать линтер. Максим Мазаев, ЦИАН', 'Один в поле не воин, или причем тут OSS. Егор Пирогов, 100 Макетов'];https://vk.com/wall-113913953_<built-in function id>
372;31-03-2019 19:21:08;1554049268;0;0;;0;"В ролике про беседы я упомянул, что получать события из беседы можно 2 способами: Callback API и Longpoll. У Callback API есть ряд недостоинств, например: для его использования необходим сервер, также события обрабатываются не в реальном времени, соответственно страдает скорость. В этом видео разберёмся с Longpoll. В отличие от Callback API, очередь из событий хранится на стороне ВКонтакте — вк не будет присылать отдельное уведомление для каждого события. Также Longpoll можно использовать и на странице с пользователем, в таком случае вместо события сообщества будут обрабатываться действия юзера.
 
Подробнее в этом видео: https://youtu.be/wPWYiOZJdY4";[];https://vk.com/wall-113913953_<built-in function id>
368;11-03-2019 21:08:04;1552327684;2;0;453;0;"12 и 13 марта в 20.00 разработчиков, особенно Python, ждут на бесплатных онлайн-мероприятиях. 
 
12 марта – для тех, кто смотрит в сторону Data Science, пройдет открытый вебинар «Метрические алгоритмы классификации». Запишитесь, чтобы не пропустить https://otus.pw/Pqpw/ 
 
А 13 марта всех, кто хочет продвинуться на непростом пути Python-программиста, приглашают на онлайн Дня открытых дверей курса для разработчиков «Разработчик Python»: https://otus.pw/bIis/ 
 
Кстати, вступительный тест на курс Python проходит всего 30%. 
 
Проверьте, сможете ли вы поступить на курс: 
• онлайн-курс «Data Scientist» https://otus.pw/Dd8K/ 
• онлайн-курс «Python» https://otus.pw/cyqM/ 
 
Подключайтесь 12 и 13 марта, будет интересно. Готовьте вопросы преподавателям и приходите за подробностями.";[];https://vk.com/wall-113913953_<built-in function id>
367;10-03-2019 18:23:41;1552231421;0;0;;0;"Привет! Написал библиотеку для Python, которая позволяет:
- делать настоящие приватные методы без нижних подчеркиваний,
- создавать интерфейсы, методы которого класс не только должен реализовать, но и какие ошибки должны быть ими «брошены» (пример картинке снизу).

Ссылка на библиотеку на Github — https://github.com/dmytrostriletskyi/accessify";[''];https://vk.com/wall-113913953_<built-in function id>
366;09-03-2019 23:14:56;1552162496;0;0;;0;"В данном видео будет создан игровой бот(бот, у которого хранятся большое кол-во профилей с внутренней валютой, которую можно заработать путём различных мини-игр). В ходе ролика мы познакомимся с хранением, изменением информации в базе данных(sqlite). 
~ https://youtu.be/M5FF9qMEWcs ~";['ИГРОВОЙ БОТ ВК ЗА 5 МИНУТ'];https://vk.com/wall-113913953_<built-in function id>
365;09-03-2019 13:33:56;1552127636;0;0;;0;"#Программирование - Программирование на С| C++| C#| Java eclipse | php 7версии | MySQL | Python 
#Верстка - html5 | css3 | javascript (vanilla | jquery | ajax) 
Посадка вашего сайта на CMS WordPress, MODx, Textolite. 
💬Установка JivoSite либо других чатов для вашего сайта! 
✒Делаю продающий дизайн для лендингов. 
Есть художник, который готов нарисовать для вашего сайта, если что-то потребуется. 
За срыв сроков, по договоренности, возможно снижение цены. 
Портфолио предоставляю по запросу в ЛС.";[];https://vk.com/wall-113913953_<built-in function id>
364;01-03-2019 21:44:58;1551465898;1;0;;0;"В Лабораторию Сбербанка в команду разработки требуются: 
 
* Python Backend разработчик с легкой примесью С/С++ 
За спиной опыт работы с системами очередей сообщений, протоколами websockets/WebRTC/Web-push, Flask и веб-серверами. 
Понимание ООП, как реализован pub-sub подход, OWASP уязвимости и как их устранить. 
 
* Python UI разработчик со знанием HTML/CSS/JS 
Опыт разработки UI для Customer Devices как в качестве толстого, так и тонкого клиента. Qt в порядке вещей. Kivy, если хотите поизгаляться над нашим сознанием. Если отрендерите html в Tkinter, приходите, мы просто хотим посмотреть вам в лицо=) 
Понимание работы websockets/WebRTC/Web-push. 
 
* Python/С++ Software Engineer на разработку системного функционала устройства 
Знание Python Standart Library, умение спроектировать и реализовать свой pub-sub механизм, хорошее знание OS Linux и, в частности, cron. Придется также повозиться с железом, системными функциями и решениями наших контрагентов. 
 
Общее для всех. Умение общаться с коллегами, смелость задавать вопросы и проявлять инициативу даже на уровне безумных, как вам кажется, идей. Git, Unit-testing, Docker, Agile прилагаются. Задачи уровня сознательного Middle. 
 
Внимание! Мы – лаборатория, где в полной мере проявится ваша творческая составляющая и свобода выбора действий. Если у вас хватает стрессоустойчивости работать в системе с множеством неизвестных, мужество закрывать эти неизвестные своими желанием и опытом, мы с удовольствием предложим интересные вам условия. 
 
Располагаемся в Москве в 10 минутах от м. Академическая. По всем вопросам пишите в личку или телеграм [id23911942|@mindhatter]. Всем отличного настроения) 
 
#python #вакансия #москва";[''];https://vk.com/wall-113913953_<built-in function id>
363;12-02-2019 18:51:23;1549986683;0;0;;0;"Вакансия Python-разработчик 
 
Разыскиваются веб-программисты! 
Наша весёлая и дружная команда ищет разработчиков для проекта системы онлайн обучения и проверки знаний – backend, frontend программистов. Рассматриваем как долгосрочное сотрудничество, так и сдельную работу по конкретному проекту. 
 
Особые приметы: 
- опыт работы с Python (Django), уровень Middle; 
- знание PHP, MySQL-запросов; 
- понимание кроссбраузерной вёрстки (HTML5, jQuery, CSS3); 
- умение работать в команде. 
 
Нашедшемуся: 
- материальное вознаграждение по договоренности; 
- удобное рабочее место в комфортном офисе или работа из дома в свободном графике (на ваш выбор); 
- оформление по ТК; 
- чай, кофе, печеньки. 
 
Вопросы можно задавать мне, предпочтительнее в Telegram [id1972526|@lorchidee]😉 
#Вакансия #Разработчик";[''];https://vk.com/wall-113913953_<built-in function id>
360;04-02-2019 17:03:52;1549289032;1;0;744;0;"Внимание!!!
Ищу Django + Vue.JS разработчика на проект https://Kepvi.com
Желательно из Москвы.

Необходимо доработать целиком функционал по ТЗ, предоставлю в ходе личной беседы.Плюс обеспечу постоянными работами с этим проектом в дальнейшем и необходима будет техническая поддержка на постоянной основе и с самого начала запуска. Доработки и работы по проекту оплачиваются по договоренности.
За техподдержку, можно получать от чистой прибыли проекта, процент. По мере роста посещаемости, будет солидная сумма.
Большим плюсом будут навыки разработки ios и android.
Пиши (если уверен в своих знаниях и навыках)
в комментах, ЛС группы, скайп: skytalker.neo, или в ЛС: [id4915782|Олег Первый]";[];https://vk.com/wall-113913953_<built-in function id>
359;03-02-2019 16:14:40;1549199680;0;0;;0;"Привет! Пишeм рaбoты рaзличнoй слoжнoсти и в короткие сроки: 
- Языки пpoграммиpoвaния: C/C++, C#, JAVA, php, javascript, T-SQL, Delphi, Pascal, Basic (использую в настоящее врeмя, стaж рaзработок 4 гoда) 
- БД: MS SQL Server MySQL, FireBird , excel, CSS3, прогрaммировaние на arduino, stm32 
- Пaраллeльное прoграммирoвание OpenMP, TBB, MPI 
- Oнлайн-пoмoщь на экзaменах(тoлько зaранее дoговариваемся, дeлаю кyрсовую!Тaкже рaссматриваю вaрианты с пoстоянной работой. Eсть рeзюме на hh.ru.";[];https://vk.com/wall-113913953_<built-in function id>
357;01-02-2019 00:39:09;1548970749;0;0;;0;"Привет ребята, ждём ваши задания. Предлагаем вам следующие услуги : 
1. Написание программ любой сложности без предоплаты, консультации по языку С++ 
 
2. Качественная и быстрая помощь в написании программ, сайтов. Также лабораторные/контрольные/курсовые/дипломы, помощь на экзамене. 
 
✔Программирование: C(obj), C++, C#, VBA, Pascal, C++Builder, Delphi7, Basic, Visual Basic. JAVA 
 
✔Веб: HTML, CSS, JS, PHP7.";[];https://vk.com/wall-113913953_<built-in function id>
355;20-01-2019 21:42:37;1548009757;0;0;;0;Решаю задачи/курсовые работы/разработка ПО на языках программирования Java, Python, C#, C++ - Выполню за приемлемую цену!;[];https://vk.com/wall-113913953_<built-in function id>
353;07-01-2019 12:13:36;1546852416;0;0;;0;"краткий курс для начинающих по Python от самых азов 
http://itrobo.ru/programmirovanie/kurs-python.html";[];https://vk.com/wall-113913953_<built-in function id>
352;06-01-2019 19:53:31;1546793611;0;0;;0;"Куплю книгу Mark Lutz ""Learning Python"" 5th edition (на англ.)";[];https://vk.com/wall-113913953_<built-in function id>
348;27-11-2018 00:46:54;1543268814;3;0;;0;"Привет всем! ВАМ Нужна помощь? Пишем для вас работы по программированию различной сложности : 
- Языки программирования и среды: C/C++, C#, JAVA ide, php, javascript, T-SQL, Delphi, Pascal, Basic (использую в настоящее время, +5 лет опыта) AJAX -Решение задач на VB, Excel, Word, C#, Python VB 2018, 
- Базы Данных : MS SQL Server MySQL, FireBird , CSS, Программирование на arduino, stm32. Ввод в эксплуатацию проектов на 1С. 
- Параллельное программирование OpenMP 
Предлагаю помощь СТУДЕНТАМ ( ЛАБОРАТОРНЫЕ, ПРАКТИЧЕСКИЕ, КУРСОВЫЕ, ДИПЛОМНЫЕ ) Пишу колонки на github. Гарантии 100%.";[];https://vk.com/wall-113913953_<built-in function id>
347;03-11-2018 13:20:52;1541240452;0;0;;0;"Добрый день, уважаемые, любите программирование на Python или Java? Нравится ИТМО? Интересуетесь последними новостями в мире IT? Вы за бюджетные технологии и инновации? Или может вам нравится классная музыка? 
Тогда вступайте к нам - в PTCodding! У нас понравится каждому! vk.com/ptcodding";[];https://vk.com/wall-113913953_<built-in function id>
346;25-10-2018 13:34:10;1540463650;1;0;;0;"Здравствуйте. Я - PHP-кодер. Предоставляю услуги в сфере разработки, кейс опыта - 4 года. Портфолио предоставлю.⚠Способен помочь вам в программировании, посоветую-подскажу! 
- Использование Python, Perl, Bash, Delphi скриптов для работы с данными. 
Проекты реализую на Linux/Debian/IOS/Android/win10 
- Опыт работы с SQL, time-series базами данных, нормализацией данных 
Создаю приложения на PHP, использую PHP 7 с Laravel 5 
Есть опыт с реляционными базы данных. MS SQL в качестве основного хранилища, а также используем Redis и RabbitMQ для управления очередями. 
Имеете базовые знания JavaScript. Написание ботов vk|telegram|facebook. 
Пишите, попробуем посотрудничать. Отзывы||Гарантии||Группа по помощи, ссылку в лс 
 
#PHP, #JavaScript, #Ajax, #jQuery, #HTML, #CSS, #MySQL, #js";[];https://vk.com/wall-113913953_<built-in function id>
345;24-10-2018 12:44:54;1540374294;1;0;;0;"Добрый день всем, доброго вечера! Пишу работы под заказ различной сложности: 
- Языки программирования: C/C++, C#, JAVA, php, javascript, T-SQL, Delphi7, Pascal, Basic (использую в настоящее время, 4 года опыта) 
- БД: MS SQL Server MySQL, FireBird , CSS, Программирование микроконтроллеров arduino| stm32| AVR| Pic } Программы на пк и android 
Cборка устройств 
Создание сайтов на Wordpress|Drupal UCOZ под ключ 
Пишите, если актуально, не откажу в консультации по вопросам программирования и ПК 
#Программирование —> на С| C++| C#| Java| php7 | MySQLi | PYTHON 
#Верстка - html5 | css3 | javascript (vanilla | jquery | ajax) Бесплатное тех обслуживание сайтов! 👌";[];https://vk.com/wall-113913953_<built-in function id>
344;14-10-2018 22:25:22;1539545122;0;0;;0;@Выполняю работы по программированию на языках С/C++||Python||Delphi||Pascal, с использованием Qt, Visual Studio, Borland. Программирую компьютерную графику на OpenGL. Проектирую программы на языке UML. Разрабатываю многопоточные приложения с использованием библиотеки MPI. Пишу программы для обработки больших объемов данных на графических ускорителях от Nvidia с использованием технологии CUDA. 4 года работаю программистом в крупной компании. Работы выполняю уже в течении 5 лет. В цене всегда можно договориться, оплата только после принятия результата работы.;[];https://vk.com/wall-113913953_<built-in function id>
343;06-10-2018 16:28:41;1538832521;0;0;;0;"Добрый день всем! Пишу работы под заказ различной сложности: 
- Языки программирования: C/C++, C#, JAVA, php, javascript, T-SQL, Delphi7, Pascal, Basic (использую в настоящее время, 4 года опыта) 
- БД: MS SQL Server MySQL, FireBird , CSS, программирование на arduino, stm32 
- Параллельное программирование OpenMP, TBB, MPI . Делаю вёрстку, занимаюсь функционалом по psd/ САЙТЫ ПОД 🔑 
- Онлайн-помощь на экзаменах(только заранее договариваемся, делаю курсовую!Имеется группа, вступите!)Жду заказов. Skype dmitrovich.java также рассматриваю варианты с постоянной работой. Есть резюме на hh.ru. Работа с flash, perl, unity 3D,1С! Пишите, коллеги!";[];https://vk.com/wall-113913953_<built-in function id>
342;05-10-2018 16:08:28;1538744908;0;0;;0;"Всем привет! Меня зовут Александр, я опытный программист, который поможет вам написать работу, решить её за вас, или научить писать программы самому. 
Большой спектр услуг: 
- написание программ (Pascal, C, C++, C#, Python, PHP, Mysql, HTML, CSS, JS) 
- разбор ваших программ 
- обучение языкам программирования 
- подготовка к ЕГЭ, ОГЭ и вузовским программам 
- написание сайтов 
Опыт работы более 3 лет.Не стесняйтесь, пишите, всё обсудим) 
 
Вы можете рассчитывать на качественную помощь, оказанную в кратчайшие сроки! Никакой предоплаты! Оплата только после демонстрации выполненной работы. 
Постоянные клиенты или заказы с большим количеством работ получают хорошие скидки!";[];https://vk.com/wall-113913953_<built-in function id>
341;03-10-2018 00:23:26;1538515406;0;0;;0;"Представляю услуги фрилансера. Веб-программист. Ментор. 
 Уверенное знание PHP 5.6; 
 Уверенное владение MySQL; 
 Умение работать с Laravel (Cron Jobs, Queued Jobs); 
 Умение (или желание научиться) работать с GIT; 
 — Глубокие знания JavaScript + jQuery; 
 — Умение работать с legacy кодом; 
 — Любовь к *nix; 
 — Стрессоустойчивость; 
В портфолио есть опыт создания VR/ AR проектов для обучения; 
Поддержка работоспособности систем и модулей; 
Составление и поддержка в актуальном состоянии тех.документации; 
Контроль реализации проекта и ведение отчетности; 
Автоматизация бизнес-процессов организации; 
Хороший алгоритмический базис и понимание архитектуры GPU; 
Опыт работы с git + наличие проектов на Github; 
Дополнительно: 
Беру заказы по Unity 3D/ Visual Studio/ Unreal Engine. Пишите в лс. Есть группа";[];https://vk.com/wall-113913953_<built-in function id>
339;29-09-2018 10:45:02;1538207102;1;0;;0;Здравствуйте. Есть кто-нибудь, кто зарабатывает на Upwork?;[];https://vk.com/wall-113913953_<built-in function id>
337;14-08-2018 09:48:26;1534229306;0;0;;0;"Get 80% off - Data Visualization with Python: The Complete Guide for Rs 640 
 
Data Scientists are gaining importance and are also earning higher salaries, which means this is the right time to become a data scientist. While, it might seem easy, sorting data, these scientists are responsible for writing important algorithms and programs to help sort and analyze the data – and this isn’t an easy task. 
 
However, we’ve done everything we can to make it as simple as possible. In this beginner course to data visualization, you’ll get started with important concepts of data science. The course will help you understand exactly where to begin in this lucrative field. 
 
https://www.udemy.com/data-visualization-with-python-the-complete-guide/?couponCode=SAUAUG18";[];https://vk.com/wall-113913953_<built-in function id>
336;02-08-2018 17:18:30;1533219510;4;0;821;0;Для тех кто в теме BIG DATA , советую поучаствовать.;[];https://vk.com/wall-113913953_<built-in function id>
335;27-07-2018 15:22:47;1532694167;0;0;;0;"Программист OLP 
 
Инжиниринговая компания ищет программиста в команду реализации проектов 3D-моделирования, симуляции производственных процессов 
 
Санкт-Петербург 
 
Требуемый опыт работы: 3–6 лет 
 
Частичная занятость, гибкий график 
 
Оффлайн программирование роботов. Работа в программных продуктах Visual Components и Delfoi Robotics. 
 
Обязанности: 
Подготовка технической части ТЗ по оффлайн-программированию и дообработке ПО на проекты; 
Проведение калибровки, обучения и оффлайн программирование роботов в программных продуктах Visual Components и Delfoi Robotics; 
Доработка программных продуктов Visual Components и Delfoi Robotics по ТЗ; 
Проведение технических консультаций; 
Выполнение тестовых заданий, проведение технических презентаций и демонстраций программных продуктов и решений; 
Выполнение сертификационных требований вендора (обучение, сдача экзаменов). 
 
Требования: 
Высшее техническое образование; 
Опыт работы с инженерным ПО от 3-х лет; 
Обязательны навыки программирования на Python; 
Опыт работы с CAM-системами – опыт разработки CAM программ; 
Желателен опыт программирования C/C++; 
Хороший уровень английского будет Вашим преимуществом; 
Мотивированность на результат и способность к самоорганизации. 
 
Условия: 
Гибкий график; 
Обучение, тренинги за счет компании; 
Достойный уровень оплаты труда (обсуждается по итогам собеседования); 
В перспективе возможно руководство проектами. 
 
Присылайте резюме или вопросы: vlitun@list.ru или в личку.";[];https://vk.com/wall-113913953_<built-in function id>
